Number,Day,Month,Year,Hour1,Hour2,Weekday,Holiday,Mod168,Day-Ahead Price PTF (TL/MWh),Forecast Demand/Supply,Temperature,Realized D/S(-24),Balancing market(-24),Realized Demand/Supply,Balancing Market Prices SMP (TL/MWh)
17436,28,12,2014,11,11,7,0,155,199.68,0.643687259,8.938632501,0.74082436,202.75,0.653103744,140
17437,28,12,2014,12,12,7,0,156,184,0.639504345,9.34610705,0.719591238,215,0.648812434,210
17438,28,12,2014,13,13,7,0,157,199.87,0.644147307,8.928788824,0.721193687,208,0.651430952,205
17439,28,12,2014,14,14,7,0,158,176,0.644248635,8.404786429,0.715392826,208,0.649507343,203.99
17440,28,12,2014,15,15,7,0,159,199.86,0.647323904,8.045386846,0.709583044,204.99,0.646192219,205
17441,28,12,2014,16,16,7,0,160,202.74,0.679635095,7.60873529,0.728000665,195,0.671623502,192
17442,28,12,2014,17,17,7,0,161,183.99,0.703306164,7.548953505,0.725203742,195,0.687721793,170
17443,28,12,2014,18,18,7,0,162,174.99,0.694521953,7.734405799,0.70599516,202.74,0.67794662,140
17444,28,12,2014,19,19,7,0,163,170.06,0.67870759,7.701398947,0.687688481,195.16,0.667706317,125
17445,28,12,2014,20,20,7,0,164,165.01,0.675010447,7.838940089,0.670931949,200.96,0.657446853,125
17446,28,12,2014,21,21,7,0,165,139.03,0.664298672,8.274383408,0.658130672,184,0.647936416,138
17447,28,12,2014,22,22,7,0,166,139.03,0.671730758,8.833954021,0.671265945,202.74,0.65805066,125
17448,28,12,2014,23,23,7,0,167,120.5,0.640836562,9.160177624,0.648143654,202.74,0.623911331,118.99
17449,29,12,2014,0,0,1,0,0,164.34,0.578865097,9.298291776,0.621947374,140,0.584362072,140
17450,29,12,2014,1,1,1,0,1,95.09,0.534157351,9.446985365,0.578301217,140,0.540929304,94.13
17451,29,12,2014,2,2,1,0,2,80.99,0.510283671,9.713582153,0.549390806,125,0.512767947,1
17452,29,12,2014,3,3,1,0,3,70.11,0.496823325,10.17154092,0.533930189,5.83,0.494782801,1
17453,29,12,2014,4,4,1,0,4,70.35,0.49571955,10.63555695,0.521767337,3,0.496184287,1
17454,29,12,2014,5,5,1,0,5,83.25,0.510225926,10.77220751,0.530845366,3.6,0.508983637,1
17455,29,12,2014,6,6,1,0,6,120.49,0.548252945,10.78442254,0.535058897,89,0.539761711,94
17456,29,12,2014,7,7,1,0,7,139.09,0.58075317,11.48698345,0.520245136,2.7,0.582428419,175
17457,29,12,2014,8,8,1,0,8,213.77,0.684717875,11.91692991,0.545134517,3.6,0.679849264,171.02
17458,29,12,2014,9,9,1,0,9,213.78,0.751514335,11.79854075,0.589843365,140,0.743001606,213.78
17459,29,12,2014,10,10,1,0,10,213.77,0.767848438,12.1424512,0.631206862,128.28,0.762227876,213.77
17460,29,12,2014,11,11,1,0,11,198.67,0.786537525,12.04527018,0.653103744,140,0.782593633,198.67
17461,29,12,2014,12,12,1,0,12,167.99,0.748155963,11.79296749,0.648812434,210,0.750433931,205
17462,29,12,2014,13,13,1,0,13,165.01,0.754470347,10.69546966,0.651430952,205,0.751616193,198.78
17463,29,12,2014,14,14,1,0,14,176.01,0.761276182,9.460047032,0.649507343,203.99,0.761077011,213.72
17464,29,12,2014,15,15,1,0,15,184,0.756154336,8.815731942,0.646192219,205,0.759593405,204.96
17465,29,12,2014,16,16,1,0,16,202.75,0.78594126,8.006743815,0.671623502,192,0.785742007,215
17466,29,12,2014,17,17,1,0,17,211.94,0.794943192,7.492862796,0.687721793,170,0.784329269,211.94
17467,29,12,2014,18,18,1,0,18,202.75,0.759315562,7.381948633,0.67794662,140,0.75116897,151.01
17468,29,12,2014,19,19,1,0,19,202.74,0.731592793,6.882540502,0.667706317,125,0.725717881,192
17469,29,12,2014,20,20,1,0,20,202.74,0.714875629,6.800852063,0.657446853,125,0.711190246,140
17470,29,12,2014,21,21,1,0,21,195.15,0.699445879,6.805180738,0.647936416,138,0.69953498,125
17471,29,12,2014,22,22,1,0,22,195.16,0.703775364,6.244863885,0.65805066,125,0.700357026,125
17472,29,12,2014,23,23,1,0,23,170,0.67666614,6.11946503,0.623911331,118.99,0.662485183,118.99
17473,30,12,2014,0,0,2,0,24,165,0.621522532,6.149255399,0.584362072,140,0.60580815,125
17474,30,12,2014,1,1,2,0,25,139.07,0.581762922,5.669845815,0.540929304,94.13,0.565852588,125
17475,30,12,2014,2,2,2,0,26,122.99,0.559286465,5.094904843,0.512767947,1,0.541999429,20
17476,30,12,2014,3,3,2,0,27,102.49,0.542986425,5.262997987,0.494782801,1,0.529389692,1
17477,30,12,2014,4,4,2,0,28,95.05,0.544417047,4.725040356,0.496184287,1,0.529429048,0.9
17478,30,12,2014,5,5,2,0,29,121.55,0.558179961,4.85137411,0.508983637,1,0.546617662,30
17479,30,12,2014,6,6,2,0,30,125.05,0.584165142,5.290478802,0.539761711,94,0.567613796,125
17480,30,12,2014,7,7,2,0,31,155,0.616429912,5.325285384,0.582428419,175,0.599439424,125
17481,30,12,2014,8,8,2,0,32,194.85,0.700993286,5.592289013,0.679849264,171.02,0.690763165,165
17482,30,12,2014,9,9,2,0,33,209.03,0.756051801,6.169847084,0.743001606,213.78,0.75113528,209.03
17483,30,12,2014,10,10,2,0,34,199.28,0.770654187,5.885058822,0.762227876,213.77,0.767423116,199.28
17484,30,12,2014,11,11,2,0,35,213.97,0.774814408,5.973730712,0.782593633,198.67,0.773230054,200
17485,30,12,2014,12,12,2,0,36,194.85,0.733255653,6.350378021,0.750433931,205,0.736262217,215
17486,30,12,2014,13,13,2,0,37,194.85,0.735302448,5.402031243,0.751616193,198.78,0.739641587,209.78
17487,30,12,2014,14,14,2,0,38,213.67,0.75596271,5.005785975,0.761077011,213.72,0.754040405,218.9
17488,30,12,2014,15,15,2,0,39,200.95,0.746245867,5.301819888,0.759593405,204.96,0.748073847,217
17489,30,12,2014,16,16,2,0,40,200,0.768523833,4.367613134,0.785742007,215,0.768331167,225
17490,30,12,2014,17,17,2,0,41,197.68,0.787207682,4.257677042,0.784329269,211.94,0.775345942,215
17491,30,12,2014,18,18,2,0,42,192.87,0.732566385,4.540126024,0.75116897,151.01,0.714545252,192.87
17492,30,12,2014,19,19,2,0,43,165.01,0.711557274,3.917345798,0.725717881,192,0.6886692,140
17493,30,12,2014,20,20,2,0,44,165.01,0.697623002,3.841254461,0.711190246,140,0.671024808,165.01
17494,30,12,2014,21,21,2,0,45,165,0.682688211,4.291095137,0.69953498,125,0.656374068,165
17495,30,12,2014,22,22,2,0,46,165,0.686730793,3.887791472,0.700357026,125,0.662122939,165
17496,30,12,2014,23,23,2,0,47,125.02,0.647099588,3.792155399,0.662485183,118.99,0.630139657,124
17497,31,12,2014,0,0,3,0,48,150.01,0.597582907,4.288417716,0.60580815,125,0.593014429,160
17498,31,12,2014,1,1,3,0,49,125,0.581212774,3.849212104,0.565852588,125,0.552694312,125
17499,31,12,2014,2,2,3,0,50,59.67,0.540036757,3.801966296,0.541999429,20,0.530978076,175
17500,31,12,2014,3,3,3,0,51,30.03,0.529233163,4.152485843,0.529389692,1,0.514532242,60
17501,31,12,2014,4,4,3,0,52,20.09,0.526830245,3.772401841,0.529429048,0.9,0.515401077,60
17502,31,12,2014,5,5,3,0,53,59.67,0.539600474,3.875351822,0.546617662,30,0.522563894,59.67
17503,31,12,2014,6,6,3,0,54,82.65,0.556374905,4.462519702,0.567613796,125,0.541639663,82.65
17504,31,12,2014,7,7,3,0,55,150.01,0.592718755,4.578090632,0.599439424,125,0.566264323,150.01
17505,31,12,2014,8,8,3,0,56,194.85,0.684359199,5.248921071,0.690763165,165,0.65396496,194.85
17506,31,12,2014,9,9,3,0,57,213.77,0.743063567,6.176951381,0.75113528,209.03,0.706386989,214
17507,31,12,2014,10,10,3,0,58,216.1,0.759218101,6.126150218,0.767423116,199.28,0.726940486,217
17508,31,12,2014,11,11,3,0,59,210.78,0.765531894,6.381603319,0.773230054,200,0.738662375,214
17509,31,12,2014,12,12,3,0,60,194.85,0.726242075,6.838720562,0.736262217,215,0.705538756,220
17510,31,12,2014,13,13,3,0,61,194.85,0.741836687,6.315095237,0.739641587,209.78,0.716548784,240.78
17511,31,12,2014,14,14,3,0,62,194.84,0.737811452,5.9290955,0.754040405,218.9,0.716694034,235
17512,31,12,2014,15,15,3,0,63,192.86,0.72201528,6.023291902,0.748073847,217,0.702553197,234
17513,31,12,2014,16,16,3,0,64,190.78,0.736491835,5.285381368,0.768331167,225,0.709013368,214.17
17514,31,12,2014,17,17,3,0,65,165,0.729116292,5.032491581,0.775345942,215,0.703012653,210
17515,31,12,2014,18,18,3,0,66,129.99,0.69748891,5.168755118,0.714545252,192.87,0.670301959,208.8
17516,31,12,2014,19,19,3,0,67,108.71,0.667609756,4.729366488,0.6886692,140,0.639029077,208.96
17517,31,12,2014,20,20,3,0,68,99.11,0.628359706,4.616210754,0.671024808,165.01,0.605036216,198
17518,31,12,2014,21,21,3,0,69,30.01,0.604724404,4.766797146,0.656374068,165,0.580622753,160
17519,31,12,2014,22,22,3,0,70,98.91,0.605980127,4.39061797,0.662122939,165,0.576862454,200
17520,31,12,2014,23,23,3,0,71,0.79,0.58853001,4.370717834,0.630139657,124,0.554640308,120
17521,1,1,2015,0,0,4,1,72,70.23,0.545680689,4.429378359,0.593014429,160,0.541779749,100
17522,1,1,2015,1,1,4,1,73,20.02,0.523470989,4.245032699,0.552694312,125,0.512978908,0
17523,1,1,2015,2,2,4,1,74,0,0.493480735,4.229073427,0.530978076,175,0.477091742,0
17524,1,1,2015,3,3,4,1,75,0,0.47594948,4.324495143,0.514532242,60,0.457183472,0
17525,1,1,2015,4,4,4,1,76,0,0.459606373,4.137813075,0.515401077,60,0.444754069,0
17526,1,1,2015,5,5,4,1,77,0,0.473836589,4.04371844,0.522563894,59.67,0.446545424,0
17527,1,1,2015,6,6,4,1,78,0,0.46781979,4.47220828,0.541639663,82.65,0.452513453,0
17528,1,1,2015,7,7,4,1,79,0,0.456814652,4.838475189,0.566264323,150.01,0.44806472,0
17529,1,1,2015,8,8,4,1,80,0,0.487075508,5.314667168,0.65396496,194.85,0.475884099,0
17530,1,1,2015,9,9,4,1,81,0,0.527442279,5.895239544,0.706386989,214,0.516033227,0
17531,1,1,2015,10,10,4,1,82,0.24,0.56191997,5.909463336,0.726940486,217,0.552802875,100
17532,1,1,2015,11,11,4,1,83,90.02,0.591903081,6.214855545,0.738662375,214,0.589067348,210.78
17533,1,1,2015,12,12,4,1,84,88.2,0.593433657,6.470895639,0.705538756,220,0.601795676,228.16
17534,1,1,2015,13,13,4,1,85,125.08,0.602343431,5.900582328,0.716548784,240.78,0.615761305,223.72
17535,1,1,2015,14,14,4,1,86,122.98,0.604871169,5.508789081,0.716694034,235,0.621420804,230
17536,1,1,2015,15,15,4,1,87,125,0.619885242,5.341814683,0.702553197,234,0.627977562,221.72
17537,1,1,2015,16,16,4,1,88,165,0.658181627,4.912366615,0.709013368,214.17,0.658204245,228.16
17538,1,1,2015,17,17,4,1,89,165,0.676826713,4.740957821,0.703012653,210,0.678940391,215
17539,1,1,2015,18,18,4,1,90,160,0.6695054,4.741783503,0.670301959,208.8,0.665191808,214.99
17540,1,1,2015,19,19,4,1,91,150.01,0.656416085,4.429775101,0.639029077,208.96,0.654347925,213.99
17541,1,1,2015,20,20,4,1,92,125.09,0.651597317,4.246399439,0.605036216,198,0.655438311,208.8
17542,1,1,2015,21,21,4,1,93,151.58,0.63779246,4.21751937,0.580622753,160,0.632929858,205
17543,1,1,2015,22,22,4,1,94,165,0.646145245,3.982195304,0.576862454,200,0.6343786,165
17544,1,1,2015,23,23,4,1,95,150,0.616959043,3.843578484,0.554640308,120,0.615456486,200
17545,2,1,2015,0,0,5,0,96,122.98,0.580819156,3.888419996,0.541779749,100,0.584249191,160
17546,2,1,2015,1,1,5,0,97,94.57,0.540259475,3.53629952,0.512978908,0,0.542311093,190
17547,2,1,2015,2,2,5,0,98,0,0.515155017,3.364055562,0.477091742,0,0.514790306,0
17548,2,1,2015,3,3,5,0,99,0,0.498411456,3.406151826,0.457183472,0,0.499230762,0
17549,2,1,2015,4,4,5,0,100,0,0.497453447,3.16736122,0.444754069,0,0.496090561,0
17550,2,1,2015,5,5,5,0,101,0,0.510383352,3.116340741,0.446545424,0,0.506935429,0
17551,2,1,2015,6,6,5,0,102,59.88,0.516979137,3.37445088,0.452513453,0,0.516865764,20.03
17552,2,1,2015,7,7,5,0,103,122.98,0.537053656,3.835521901,0.44806472,0,0.536624916,30
17553,2,1,2015,8,8,5,0,104,155,0.637943629,4.514405784,0.475884099,0,0.633990176,155
17554,2,1,2015,9,9,5,0,105,194.85,0.704914172,5.494973805,0.516033227,0,0.708977531,195
17555,2,1,2015,10,10,5,0,106,194.84,0.75371051,5.786061964,0.552802875,100,0.749919526,209
17556,2,1,2015,11,11,5,0,107,180.27,0.773229283,6.278970593,0.589067348,210.78,0.771262688,234
17557,2,1,2015,12,12,5,0,108,165,0.723491387,6.342384862,0.601795676,228.16,0.725005154,210
17558,2,1,2015,13,13,5,0,109,167.99,0.751436593,5.92409592,0.615761305,223.72,0.754134629,219.85
17559,2,1,2015,14,14,5,0,110,178,0.756752907,5.484533504,0.621420804,230,0.756997739,219.85
17560,2,1,2015,15,15,5,0,111,197.68,0.746290802,5.022230419,0.627977562,221.72,0.74770809,219.85
17561,2,1,2015,16,16,5,0,112,209.64,0.765124438,4.485994929,0.658204245,228.16,0.767395556,215.72
17562,2,1,2015,17,17,5,0,113,194.85,0.775944315,4.123599705,0.678940391,215,0.779713818,217
17563,2,1,2015,18,18,5,0,114,160,0.744371026,3.949218976,0.665191808,214.99,0.740272555,214.68
17564,2,1,2015,19,19,5,0,115,154.99,0.728044544,3.5020981,0.654347925,213.99,0.710089089,210
17565,2,1,2015,20,20,5,0,116,145,0.709182689,3.023780996,0.655438311,208.8,0.691564629,208.8
17566,2,1,2015,21,21,5,0,117,123.57,0.689381951,3.018643767,0.632929858,205,0.680496086,205
17567,2,1,2015,22,22,5,0,118,150,0.694299488,2.576418305,0.6343786,165,0.688633108,200
17568,2,1,2015,23,23,5,0,119,122.98,0.662080729,2.465539883,0.615456486,200,0.659679284,204.95
17569,3,1,2015,0,0,6,0,120,165.01,0.621453197,2.488169343,0.584249191,160,0.620142496,119
17570,3,1,2015,1,1,6,0,121,145,0.580901233,2.346406311,0.542311093,190,0.574436729,145
17571,3,1,2015,2,2,6,0,122,95.85,0.549672029,1.812908247,0.514790306,0,0.5396965,95
17572,3,1,2015,3,3,6,0,123,20.02,0.53695745,2.07797707,0.499230762,0,0.524232912,19.07
17573,3,1,2015,4,4,6,0,124,20.1,0.530171832,1.756055703,0.496090561,0,0.525431736,19.15
17574,3,1,2015,5,5,6,0,125,30.07,0.536873675,1.889480632,0.506935429,0,0.529573091,29.12
17575,3,1,2015,6,6,6,0,126,100.94,0.548077517,2.412201031,0.516865764,20.03,0.539833892,100
17576,3,1,2015,7,7,6,0,127,122.78,0.561067357,3.959458147,0.536624916,30,0.546883574,95
17577,3,1,2015,8,8,6,0,128,165,0.638211967,5.021233701,0.633990176,155,0.624977467,95
17578,3,1,2015,9,9,6,0,129,180.77,0.701568273,5.76187221,0.708977531,195,0.689078571,114.99
17579,3,1,2015,10,10,6,0,130,194.84,0.731952354,6.102345874,0.749919526,209,0.724052624,125
17580,3,1,2015,11,11,6,0,131,208.94,0.745620255,6.384141927,0.771262688,234,0.741615589,200
17581,3,1,2015,12,12,6,0,132,194.85,0.728756417,6.768072404,0.725005154,210,0.725001544,194.85
17582,3,1,2015,13,13,6,0,133,194.85,0.736404551,6.442897728,0.754134629,219.85,0.730965453,184.85
17583,3,1,2015,14,14,6,0,134,180.78,0.723591096,6.134938182,0.756997739,219.85,0.71771331,140
17584,3,1,2015,15,15,6,0,135,179.93,0.722209189,5.312057259,0.74770809,219.85,0.706778135,125
17585,3,1,2015,16,16,6,0,136,194.84,0.750630351,4.694105734,0.767395556,215.72,0.72570586,118.99
17586,3,1,2015,17,17,6,0,137,191.13,0.748681118,4.603674839,0.779713818,217,0.743511653,191.13
17587,3,1,2015,18,18,6,0,138,177.99,0.728214527,4.571555341,0.740272555,214.68,0.722379903,198
17588,3,1,2015,19,19,6,0,139,165,0.708569096,4.1847993,0.710089089,210,0.702129584,194
17589,3,1,2015,20,20,6,0,140,159.99,0.692414389,4.039147775,0.691564629,208.8,0.679946477,119
17590,3,1,2015,21,21,6,0,141,145,0.68137198,3.725230563,0.680496086,205,0.666119046,125
17591,3,1,2015,22,22,6,0,142,165.01,0.68956914,3.397378755,0.688633108,200,0.675130589,118.98
17592,3,1,2015,23,23,6,0,143,144.99,0.661273859,3.248740824,0.659679284,204.95,0.640475009,114.99
17593,4,1,2015,0,0,7,0,144,155.01,0.596520195,3.074446834,0.620142496,119,0.598634726,119
17594,4,1,2015,1,1,7,0,145,165,0.552531609,3.156860051,0.574436729,145,0.554224851,165
17595,4,1,2015,2,2,7,0,146,140,0.52579827,3.022153884,0.5396965,95,0.523978199,120
17596,4,1,2015,3,3,7,0,147,122.78,0.510794988,2.66319911,0.524232912,19.07,0.509242352,105
17597,4,1,2015,4,4,7,0,148,104.99,0.499746,2.964563426,0.525431736,19.15,0.496823378,30
17598,4,1,2015,5,5,7,0,149,125.05,0.513896485,3.030794738,0.529573091,29.12,0.51007056,30
17599,4,1,2015,6,6,7,0,150,122.99,0.508810104,3.372282081,0.539833892,100,0.513491156,97.03
17600,4,1,2015,7,7,7,0,151,122.77,0.495855419,4.493710049,0.546883574,95,0.502172481,0.01
17601,4,1,2015,8,8,7,0,152,125.01,0.520177408,5.446858765,0.624977467,95,0.532953695,20
17602,4,1,2015,9,9,7,0,153,165,0.565189973,6.208413928,0.689078571,114.99,0.574754726,57.78
17603,4,1,2015,10,10,7,0,154,125.09,0.616566694,7.179428925,0.724052624,125,0.612078451,124
17604,4,1,2015,11,11,7,0,155,141.99,0.634775199,7.554505819,0.741615589,200,0.641710288,150
17605,4,1,2015,12,12,7,0,156,140.78,0.628109055,7.687839093,0.725001544,194.85,0.64128127,200
17606,4,1,2015,13,13,7,0,157,140.78,0.625895488,7.597777431,0.730965453,184.85,0.650682757,200
17607,4,1,2015,14,14,7,0,158,140.78,0.621387202,7.170340792,0.71771331,140,0.648201411,199.5
17608,4,1,2015,15,15,7,0,159,140.78,0.618966344,6.615372217,0.706778135,125,0.647663875,201
17609,4,1,2015,16,16,7,0,160,165.01,0.644561863,6.381731631,0.72570586,118.99,0.678609103,210
17610,4,1,2015,17,17,7,0,161,194.84,0.68099054,6.208897266,0.743511653,191.13,0.696619831,236
17611,4,1,2015,18,18,7,0,162,194.84,0.666936267,5.758723902,0.722379903,198,0.688907244,213.94
17612,4,1,2015,19,19,7,0,163,165.01,0.660466491,5.394169905,0.702129584,194,0.682116359,214.9
17613,4,1,2015,20,20,7,0,164,165.01,0.654622515,5.055863719,0.679946477,119,0.676924827,201
17614,4,1,2015,21,21,7,0,165,165,0.644799444,4.842043119,0.666119046,125,0.67088554,209.99
17615,4,1,2015,22,22,7,0,166,165,0.652142174,4.638460792,0.675130589,118.98,0.671909529,201.17
17616,4,1,2015,23,23,7,0,167,159.99,0.618772333,4.427855449,0.640475009,114.99,0.630041216,190
17617,5,1,2015,0,0,1,0,0,140,0.589612346,4.196593974,0.598634726,119,0.593898374,140
17618,5,1,2015,1,1,1,0,1,110.78,0.548461192,4.113047978,0.554224851,165,0.54444972,110
17619,5,1,2015,2,2,1,0,2,20.06,0.519485705,4.062439908,0.523978199,120,0.531644846,19
17620,5,1,2015,3,3,1,0,3,20.01,0.506042212,3.862023862,0.509242352,105,0.507017989,19
17621,5,1,2015,4,4,1,0,4,30.02,0.509924636,3.698853226,0.496823378,30,0.509924636,30
17622,5,1,2015,5,5,1,0,5,30.09,0.525700076,3.594455226,0.51007056,30,0.532058981,160
17623,5,1,2015,6,6,1,0,6,120.99,0.555187979,3.675292113,0.513491156,97.03,0.564181107,169.17
17624,5,1,2015,7,7,1,0,7,139.99,0.605359449,4.08022931,0.502172481,0.01,0.614173112,190
17625,5,1,2015,8,8,1,0,8,165.01,0.700816304,4.530322995,0.532953695,20,0.718960415,214
17626,5,1,2015,9,9,1,0,9,195.04,0.769676025,5.202508385,0.574754726,57.78,0.790785853,225
17627,5,1,2015,10,10,1,0,10,208.95,0.788031212,5.423223325,0.612078451,124,0.810935462,236
17628,5,1,2015,11,11,1,0,11,194.85,0.802061298,5.534548121,0.641710288,150,0.826635565,236
17629,5,1,2015,12,12,1,0,12,178,0.771052634,5.758291681,0.64128127,200,0.794585339,228.13
17630,5,1,2015,13,13,1,0,13,194.85,0.785181149,5.066035976,0.650682757,200,0.809944554,215
17631,5,1,2015,14,14,1,0,14,194.85,0.791570222,5.001058712,0.648201411,199.5,0.817429665,220
17632,5,1,2015,15,15,1,0,15,194.85,0.791537373,4.766233643,0.647663875,201,0.817669255,222.5
17633,5,1,2015,16,16,1,0,16,195.07,0.794892312,4.244372201,0.678609103,210,0.821396042,220
17634,5,1,2015,17,17,1,0,17,194.84,0.808222997,4.082017505,0.696619831,236,0.825532623,222.5
17635,5,1,2015,18,18,1,0,18,165.01,0.767657216,3.69616616,0.688907244,213.94,0.780018917,213.96
17636,5,1,2015,19,19,1,0,19,159.99,0.744001132,3.522466596,0.682116359,214.9,0.751330758,200
17637,5,1,2015,20,20,1,0,20,155,0.737712724,3.489741306,0.676924827,201,0.741602482,198
17638,5,1,2015,21,21,1,0,21,122.37,0.724563232,3.531731737,0.67088554,209.99,0.72474269,198
17639,5,1,2015,22,22,1,0,22,154.99,0.725432216,3.242056615,0.671909529,201.17,0.727071738,154.99
17640,5,1,2015,23,23,1,0,23,106.1,0.689672525,3.02390005,0.630041216,190,0.690346472,187.72
17641,6,1,2015,0,0,2,0,24,147,0.632376464,3.041253717,0.593898374,140,0.639619641,118.99
17642,6,1,2015,1,1,2,0,25,122.93,0.589918098,2.858827896,0.54444972,110,0.595368672,119
17643,6,1,2015,2,2,2,0,26,84.51,0.563509673,2.816721987,0.531644846,19,0.564654653,84.51
17644,6,1,2015,3,3,2,0,27,30.06,0.552517334,3.000626588,0.507017989,19,0.551821072,160
17645,6,1,2015,4,4,2,0,28,70.07,0.552764643,2.905878404,0.509924636,30,0.545192217,160
17646,6,1,2015,5,5,2,0,29,83.96,0.566387084,2.956235149,0.532058981,160,0.55033945,174.98
17647,6,1,2015,6,6,2,0,30,120.99,0.588104179,3.031314172,0.564181107,169.17,0.566869578,125
17648,6,1,2015,7,7,2,0,31,178.01,0.626959389,3.094941684,0.614173112,190,0.59833049,140
17649,6,1,2015,8,8,2,0,32,178.01,0.758535665,3.664546799,0.718960415,214,0.732356935,208.16
17650,6,1,2015,9,9,2,0,33,197.54,0.813036298,3.886589214,0.790785853,225,0.786959083,228.13
17651,6,1,2015,10,10,2,0,34,192.93,0.839528208,4.070363853,0.810935462,236,0.813744342,230
17652,6,1,2015,11,11,2,0,35,197.8,0.854823999,3.892260855,0.826635565,236,0.829478008,235
17653,6,1,2015,12,12,2,0,36,190,0.817822089,4.118829329,0.794585339,228.13,0.804015598,240
17654,6,1,2015,13,13,2,0,37,197.54,0.83891287,3.634118368,0.809944554,215,0.820870497,249
17655,6,1,2015,14,14,2,0,38,197.53,0.818078004,3.011951665,0.817429665,220,0.809763113,249
17656,6,1,2015,15,15,2,0,39,197.8,0.800772261,3.120894154,0.817669255,222.5,0.791180594,240
17657,6,1,2015,16,16,2,0,40,216.04,0.828944889,2.805518,0.821396042,220,0.815299523,219.99
17658,6,1,2015,17,17,2,0,41,205.94,0.835716715,2.349491329,0.825532623,222.5,0.815012221,223.96
17659,6,1,2015,18,18,2,0,42,189.99,0.794237529,2.136941946,0.780018917,213.96,0.779287175,160
17660,6,1,2015,19,19,2,0,43,178.01,0.749817972,1.896832039,0.751330758,200,0.730984825,116.97
17661,6,1,2015,20,20,2,0,44,165.01,0.737596362,1.755240155,0.741602482,198,0.709102312,113
17662,6,1,2015,21,21,2,0,45,138.99,0.723053611,1.505063022,0.72474269,198,0.699144047,115
